,date,createdat,event_id,refid,amount,order_detail,status,qty,asset,price,value,cumvalue,price+5,if_win_price,net_qty,if_win_price_times_qty
5,2023-03-03,2023-03-03 13:10:18.472000+05:30,24606,od_1677385001535122,-255.0," Bought 5.00 shares x Y (Rs. 51.00 each) , Limit Order",Bought,5.0,Y,51.0,255.0,-255.0,56.0,49.0,5.0,245.0
4,2023-03-03,2023-03-03 13:10:34.805000+05:30,24606,od_1677385001535139,-195.0," Bought 5.00 shares x N (Rs. 39.00 each) , Limit Order",Bought,5.0,N,39.0,195.0,-450.0,44.0,61.0,5.0,305.0
3,2023-03-03,2023-03-03 13:12:04.627000+05:30,24606,od_1677385001535122,255.0," Cancelled 5.00 shares x Y (Rs. 51.00 each) , ",Cancelled,5.0,Y,51.0,255.0,-195.0,56.0,49.0,-5.0,-245.0
2,2023-03-03,2023-03-03 13:12:07.062000+05:30,24606,od_1677385001535216,-280.0," Bought 5.00 shares x Y (Rs. 56.00 each) , Limit Order",Bought,5.0,Y,56.0,280.0,-475.0,61.0,44.0,5.0,220.0
1,2023-03-03,2023-03-03 13:12:22.627000+05:30,24606,od_1677385001535228,-170.0," Bought 5.00 shares x N (Rs. 34.00 each) , Limit Order",Bought,5.0,N,34.0,170.0,-645.0,39.0,66.0,5.0,330.0
0,2023-03-03,2023-03-03 13:29:21.920000+05:30,24606,,280.0,Settled (Rs. 280.00 credited),Settled,,,,,-365.0,,,,
