,date,createdat,event_id,refid,amount,order_detail,status,qty,asset,price,value,cumvalue,price+5,if_win_price,net_qty,if_win_price_times_qty
267,2023-03-04,2023-03-04 19:37:17.491000+05:30,24796,od_1677385001555527,390.0," Cancelled 10.00 shares x Y (Rs. 39.00 each) , ",Cancelled,10.0,Y,39.0,390.0,-12577.0,44.0,61.0,-10.0,-610.0
266,2023-03-04,2023-03-04 19:37:38.107000+05:30,24796,od_1677385001555582,-390.0," Bought 10.00 shares x Y (Rs. 39.00 each) , Limit Order",Bought,10.0,Y,39.0,390.0,-12967.0,44.0,61.0,10.0,610.0
265,2023-03-04,2023-03-04 19:37:44.332000+05:30,24796,od_1677385001555588,-530.0," Bought 10.00 shares x N (Rs. 53.00 each) , Limit Order",Bought,10.0,N,53.0,530.0,-13497.0,58.0,47.0,10.0,470.0
264,2023-03-04,2023-03-04 19:38:16.696000+05:30,24796,od_1677385001555582,390.0," Cancelled 10.00 shares x Y (Rs. 39.00 each) , ",Cancelled,10.0,Y,39.0,390.0,-13107.0,44.0,61.0,-10.0,-610.0
263,2023-03-04,2023-03-04 19:38:18.029000+05:30,24796,od_1677385001555615,-380.0," Bought 10.00 shares x Y (Rs. 38.00 each) , Limit Order",Bought,10.0,Y,38.0,380.0,-13487.0,43.0,62.0,10.0,620.0
262,2023-03-04,2023-03-04 19:38:26.404000+05:30,24796,od_1677385001555620,-540.0," Bought 10.00 shares x N (Rs. 54.00 each) , Limit Order",Bought,10.0,N,54.0,540.0,-14027.0,59.0,46.0,10.0,460.0
261,2023-03-04,2023-03-04 19:38:57.620000+05:30,24796,od_1677385001555615,380.0," Cancelled 10.00 shares x Y (Rs. 38.00 each) , ",Cancelled,10.0,Y,38.0,380.0,-13647.0,43.0,62.0,-10.0,-620.0
260,2023-03-04,2023-03-04 19:38:58.325000+05:30,24796,od_1677385001555645,-390.0," Bought 10.00 shares x Y (Rs. 39.00 each) , Limit Order",Bought,10.0,Y,39.0,390.0,-14037.0,44.0,61.0,10.0,610.0
259,2023-03-04,2023-03-04 19:39:08.604000+05:30,24796,od_1677385001555653,-530.0," Bought 10.00 shares x N (Rs. 53.00 each) , Limit Order",Bought,10.0,N,53.0,530.0,-14567.0,58.0,47.0,10.0,470.0
258,2023-03-04,2023-03-04 19:39:40.710000+05:30,24796,od_1677385001555645,390.0," Cancelled 10.00 shares x Y (Rs. 39.00 each) , ",Cancelled,10.0,Y,39.0,390.0,-14177.0,44.0,61.0,-10.0,-610.0
257,2023-03-04,2023-03-04 19:39:42.168000+05:30,24796,od_1677385001555699,-400.0," Bought 10.00 shares x Y (Rs. 40.00 each) , Limit Order",Bought,10.0,Y,40.0,400.0,-14577.0,45.0,60.0,10.0,600.0
256,2023-03-04,2023-03-04 19:40:28.578000+05:30,24796,od_1677385001555699,400.0," Cancelled 10.00 shares x Y (Rs. 40.00 each) , ",Cancelled,10.0,Y,40.0,400.0,-14177.0,45.0,60.0,-10.0,-600.0
255,2023-03-04,2023-03-04 19:40:29.324000+05:30,24796,od_1677385001555734,-450.0," Bought 10.00 shares x Y (Rs. 45.00 each) , Limit Order",Bought,10.0,Y,45.0,450.0,-14627.0,50.0,55.0,10.0,550.0
254,2023-03-04,2023-03-04 19:41:12.751000+05:30,24796,od_1677385001555734,450.0," Cancelled 10.00 shares x Y (Rs. 45.00 each) , ",Cancelled,10.0,Y,45.0,450.0,-14177.0,50.0,55.0,-10.0,-550.0
253,2023-03-04,2023-03-04 19:41:13.501000+05:30,24796,od_1677385001555752,-410.0," Bought 10.00 shares x Y (Rs. 41.00 each) , Limit Order",Bought,10.0,Y,41.0,410.0,-14587.0,46.0,59.0,10.0,590.0
252,2023-03-04,2023-03-04 19:41:50.961000+05:30,24796,od_1677385001555752,164.0," Cancelled 4.00 shares x Y (Rs. 41.00 each) , ",Cancelled,4.0,Y,41.0,164.0,-14423.0,46.0,59.0,-4.0,-236.0
251,2023-03-04,2023-03-04 19:41:52.659000+05:30,24796,od_1677385001555771,-460.0," Bought 10.00 shares x Y (Rs. 46.00 each) , Limit Order",Bought,10.0,Y,46.0,460.0,-14883.0,51.0,54.0,10.0,540.0
250,2023-03-04,2023-03-04 19:41:58.995000+05:30,24796,od_1677385001555773,-360.0," Bought 8.00 shares x N (Rs. 45.00 each) , Limit Order",Bought,8.0,N,45.0,360.0,-15243.0,50.0,55.0,8.0,440.0
249,2023-03-04,2023-03-04 19:42:35.767000+05:30,24796,od_1677385001555771,414.0," Cancelled 9.00 shares x Y (Rs. 46.00 each) , ",Cancelled,9.0,Y,46.0,414.0,-14829.0,51.0,54.0,-9.0,-486.0
248,2023-03-04,2023-03-04 19:42:36.476000+05:30,24796,od_1677385001555797,-470.0," Bought 10.00 shares x Y (Rs. 47.00 each) , Limit Order",Bought,10.0,Y,47.0,470.0,-15299.0,52.0,53.0,10.0,530.0
247,2023-03-04,2023-03-04 19:42:44.083000+05:30,24796,od_1677385001555801,-45.0," Bought 1.00 shares x N (Rs. 45.00 each) , Limit Order",Bought,1.0,N,45.0,45.0,-15344.0,50.0,55.0,1.0,55.0
246,2023-03-04,2023-03-04 19:43:23.473000+05:30,24796,od_1677385001555797,188.0," Cancelled 4.00 shares x Y (Rs. 47.00 each) , ",Cancelled,4.0,Y,47.0,188.0,-15156.0,52.0,53.0,-4.0,-212.0
245,2023-03-04,2023-03-04 19:43:24.203000+05:30,24796,od_1677385001555834,-450.0," Bought 10.00 shares x Y (Rs. 45.00 each) , Limit Order",Bought,10.0,Y,45.0,450.0,-15606.0,50.0,55.0,10.0,550.0
244,2023-03-04,2023-03-04 19:43:30.502000+05:30,24796,od_1677385001555801,45.0," Cancelled 1.00 shares x N (Rs. 45.00 each) , ",Cancelled,1.0,N,45.0,45.0,-15561.0,50.0,55.0,-1.0,-55.0
243,2023-03-04,2023-03-04 19:43:31.251000+05:30,24796,od_1677385001555841,-470.0," Bought 10.00 shares x N (Rs. 47.00 each) , Limit Order",Bought,10.0,N,47.0,470.0,-16031.0,52.0,53.0,10.0,530.0
242,2023-03-04,2023-03-04 19:44:03.400000+05:30,24796,od_1677385001555834,180.0," Cancelled 4.00 shares x Y (Rs. 45.00 each) , ",Cancelled,4.0,Y,45.0,180.0,-15851.0,50.0,55.0,-4.0,-220.0
241,2023-03-04,2023-03-04 19:44:04.148000+05:30,24796,od_1677385001555875,-450.0," Bought 10.00 shares x Y (Rs. 45.00 each) , Limit Order",Bought,10.0,Y,45.0,450.0,-16301.0,50.0,55.0,10.0,550.0
240,2023-03-04,2023-03-04 19:44:42.967000+05:30,24796,od_1677385001555875,450.0," Cancelled 10.00 shares x Y (Rs. 45.00 each) , ",Cancelled,10.0,Y,45.0,450.0,-15851.0,50.0,55.0,-10.0,-550.0
239,2023-03-04,2023-03-04 19:44:43.713000+05:30,24796,od_1677385001555895,-440.0," Bought 10.00 shares x Y (Rs. 44.00 each) , Limit Order",Bought,10.0,Y,44.0,440.0,-16291.0,49.0,56.0,10.0,560.0
238,2023-03-04,2023-03-04 19:44:50.444000+05:30,24796,od_1677385001555841,470.0," Cancelled 10.00 shares x N (Rs. 47.00 each) , ",Cancelled,10.0,N,47.0,470.0,-15821.0,52.0,53.0,-10.0,-530.0
237,2023-03-04,2023-03-04 19:44:52.157000+05:30,24796,od_1677385001555898,-480.0," Bought 10.00 shares x N (Rs. 48.00 each) , Limit Order",Bought,10.0,N,48.0,480.0,-16301.0,53.0,52.0,10.0,520.0
236,2023-03-04,2023-03-04 19:45:25.879000+05:30,24796,od_1677385001555895,440.0," Cancelled 10.00 shares x Y (Rs. 44.00 each) , ",Cancelled,10.0,Y,44.0,440.0,-15861.0,49.0,56.0,-10.0,-560.0
235,2023-03-04,2023-03-04 19:45:26.588000+05:30,24796,od_1677385001555907,-450.0," Bought 10.00 shares x Y (Rs. 45.00 each) , Limit Order",Bought,10.0,Y,45.0,450.0,-16311.0,50.0,55.0,10.0,550.0
234,2023-03-04,2023-03-04 19:45:33.241000+05:30,24796,od_1677385001555898,432.0," Cancelled 9.00 shares x N (Rs. 48.00 each) , ",Cancelled,9.0,N,48.0,432.0,-15879.0,53.0,52.0,-9.0,-468.0
233,2023-03-04,2023-03-04 19:45:33.966000+05:30,24796,od_1677385001555918,-470.0," Bought 10.00 shares x N (Rs. 47.00 each) , Limit Order",Bought,10.0,N,47.0,470.0,-16349.0,52.0,53.0,10.0,530.0
232,2023-03-04,2023-03-04 19:46:05.219000+05:30,24796,od_1677385001555907,135.0," Cancelled 3.00 shares x Y (Rs. 45.00 each) , ",Cancelled,3.0,Y,45.0,135.0,-16214.0,50.0,55.0,-3.0,-165.0
231,2023-03-04,2023-03-04 19:46:05.935000+05:30,24796,od_1677385001555932,-470.0," Bought 10.00 shares x Y (Rs. 47.00 each) , Limit Order",Bought,10.0,Y,47.0,470.0,-16684.0,52.0,53.0,10.0,530.0
230,2023-03-04,2023-03-04 19:46:12.553000+05:30,24796,od_1677385001555918,470.0," Cancelled 10.00 shares x N (Rs. 47.00 each) , ",Cancelled,10.0,N,47.0,470.0,-16214.0,52.0,53.0,-10.0,-530.0
229,2023-03-04,2023-03-04 19:46:13.279000+05:30,24796,od_1677385001555939,-450.0," Bought 10.00 shares x N (Rs. 45.00 each) , Limit Order",Bought,10.0,N,45.0,450.0,-16664.0,50.0,55.0,10.0,550.0
228,2023-03-04,2023-03-04 19:46:46.808000+05:30,24796,od_1677385001555932,329.0," Cancelled 7.00 shares x Y (Rs. 47.00 each) , ",Cancelled,7.0,Y,47.0,329.0,-16335.0,52.0,53.0,-7.0,-371.0
227,2023-03-04,2023-03-04 19:46:47.530000+05:30,24796,od_1677385001555959,-470.0," Bought 10.00 shares x Y (Rs. 47.00 each) , Limit Order",Bought,10.0,Y,47.0,470.0,-16805.0,52.0,53.0,10.0,530.0
226,2023-03-04,2023-03-04 19:46:54.287000+05:30,24796,od_1677385001555939,315.0," Cancelled 7.00 shares x N (Rs. 45.00 each) , ",Cancelled,7.0,N,45.0,315.0,-16490.0,50.0,55.0,-7.0,-385.0
225,2023-03-04,2023-03-04 19:46:55.001000+05:30,24796,od_1677385001555962,-440.0," Bought 10.00 shares x N (Rs. 44.00 each) , Limit Order",Bought,10.0,N,44.0,440.0,-16930.0,49.0,56.0,10.0,560.0
224,2023-03-04,2023-03-04 19:47:28.472000+05:30,24796,od_1677385001555959,423.0," Cancelled 9.00 shares x Y (Rs. 47.00 each) , ",Cancelled,9.0,Y,47.0,423.0,-16507.0,52.0,53.0,-9.0,-477.0
223,2023-03-04,2023-03-04 19:47:29.195000+05:30,24796,od_1677385001555978,-510.0," Bought 10.00 shares x Y (Rs. 51.00 each) , Limit Order",Bought,10.0,Y,51.0,510.0,-17017.0,56.0,49.0,10.0,490.0
222,2023-03-04,2023-03-04 19:47:35.986000+05:30,24796,od_1677385001555962,440.0," Cancelled 10.00 shares x N (Rs. 44.00 each) , ",Cancelled,10.0,N,44.0,440.0,-16577.0,49.0,56.0,-10.0,-560.0
221,2023-03-04,2023-03-04 19:47:36.701000+05:30,24796,od_1677385001555988,-410.0," Bought 10.00 shares x N (Rs. 41.00 each) , Limit Order",Bought,10.0,N,41.0,410.0,-16987.0,46.0,59.0,10.0,590.0
220,2023-03-04,2023-03-04 19:48:10.554000+05:30,24796,od_1677385001556010,-490.0," Bought 10.00 shares x Y (Rs. 49.00 each) , Limit Order",Bought,10.0,Y,49.0,490.0,-17477.0,54.0,51.0,10.0,510.0
219,2023-03-04,2023-03-04 19:48:17.119000+05:30,24796,od_1677385001555988,410.0," Cancelled 10.00 shares x N (Rs. 41.00 each) , ",Cancelled,10.0,N,41.0,410.0,-17067.0,46.0,59.0,-10.0,-590.0
218,2023-03-04,2023-03-04 19:48:17.837000+05:30,24796,od_1677385001556015,-420.0," Bought 10.00 shares x N (Rs. 42.00 each) , Limit Order",Bought,10.0,N,42.0,420.0,-17487.0,47.0,58.0,10.0,580.0
217,2023-03-04,2023-03-04 19:48:54.027000+05:30,24796,od_1677385001556010,196.0," Cancelled 4.00 shares x Y (Rs. 49.00 each) , ",Cancelled,4.0,Y,49.0,196.0,-17291.0,54.0,51.0,-4.0,-204.0
216,2023-03-04,2023-03-04 19:48:54.742000+05:30,24796,od_1677385001556031,-510.0," Bought 10.00 shares x Y (Rs. 51.00 each) , Limit Order",Bought,10.0,Y,51.0,510.0,-17801.0,56.0,49.0,10.0,490.0
215,2023-03-04,2023-03-04 19:49:04.101000+05:30,24796,od_1677385001556015,420.0," Cancelled 10.00 shares x N (Rs. 42.00 each) , ",Cancelled,10.0,N,42.0,420.0,-17381.0,47.0,58.0,-10.0,-580.0
214,2023-03-04,2023-03-04 19:49:04.820000+05:30,24796,od_1677385001556046,-410.0," Bought 10.00 shares x N (Rs. 41.00 each) , Limit Order",Bought,10.0,N,41.0,410.0,-17791.0,46.0,59.0,10.0,590.0
213,2023-03-04,2023-03-04 19:49:40.177000+05:30,24796,od_1677385001556073,-510.0," Bought 10.00 shares x Y (Rs. 51.00 each) , Limit Order",Bought,10.0,Y,51.0,510.0,-18301.0,56.0,49.0,10.0,490.0
212,2023-03-04,2023-03-04 19:49:46.872000+05:30,24796,od_1677385001556046,410.0," Cancelled 10.00 shares x N (Rs. 41.00 each) , ",Cancelled,10.0,N,41.0,410.0,-17891.0,46.0,59.0,-10.0,-590.0
211,2023-03-04,2023-03-04 19:49:47.813000+05:30,24796,od_1677385001556087,-400.0," Bought 10.00 shares x N (Rs. 40.00 each) , Limit Order",Bought,10.0,N,40.0,400.0,-18291.0,45.0,60.0,10.0,600.0
210,2023-03-04,2023-03-04 19:50:26.591000+05:30,24796,od_1677385001556114,-500.0," Bought 10.00 shares x Y (Rs. 50.00 each) , Limit Order",Bought,10.0,Y,50.0,500.0,-18791.0,55.0,50.0,10.0,500.0
209,2023-03-04,2023-03-04 19:50:33.448000+05:30,24796,od_1677385001556087,400.0," Cancelled 10.00 shares x N (Rs. 40.00 each) , ",Cancelled,10.0,N,40.0,400.0,-18391.0,45.0,60.0,-10.0,-600.0
208,2023-03-04,2023-03-04 19:50:34.179000+05:30,24796,od_1677385001556130,-410.0," Bought 10.00 shares x N (Rs. 41.00 each) , Limit Order",Bought,10.0,N,41.0,410.0,-18801.0,46.0,59.0,10.0,590.0
207,2023-03-04,2023-03-04 19:51:09.481000+05:30,24796,od_1677385001556168,-500.0," Bought 10.00 shares x Y (Rs. 50.00 each) , Limit Order",Bought,10.0,Y,50.0,500.0,-19301.0,55.0,50.0,10.0,500.0
206,2023-03-04,2023-03-04 19:51:46.609000+05:30,24796,od_1677385001556204,-510.0," Bought 10.00 shares x Y (Rs. 51.00 each) , Limit Order",Bought,10.0,Y,51.0,510.0,-19811.0,56.0,49.0,10.0,490.0
205,2023-03-04,2023-03-04 19:52:24.850000+05:30,24796,od_1677385001556265,-500.0," Bought 10.00 shares x Y (Rs. 50.00 each) , Limit Order",Bought,10.0,Y,50.0,500.0,-20311.0,55.0,50.0,10.0,500.0
204,2023-03-04,2023-03-04 19:52:34.243000+05:30,24796,od_1677385001556130,410.0," Cancelled 10.00 shares x N (Rs. 41.00 each) , ",Cancelled,10.0,N,41.0,410.0,-19901.0,46.0,59.0,-10.0,-590.0
203,2023-03-04,2023-03-04 19:52:34.959000+05:30,24796,od_1677385001556277,-420.0," Bought 10.00 shares x N (Rs. 42.00 each) , Limit Order",Bought,10.0,N,42.0,420.0,-20321.0,47.0,58.0,10.0,580.0
202,2023-03-04,2023-03-04 19:53:06.813000+05:30,24796,od_1677385001556309,-500.0," Bought 10.00 shares x Y (Rs. 50.00 each) , Limit Order",Bought,10.0,Y,50.0,500.0,-20821.0,55.0,50.0,10.0,500.0
201,2023-03-04,2023-03-04 19:53:45.061000+05:30,24796,od_1677385001556325,-530.0," Bought 10.00 shares x Y (Rs. 53.00 each) , Limit Order",Bought,10.0,Y,53.0,530.0,-21351.0,58.0,47.0,10.0,470.0
200,2023-03-04,2023-03-04 19:53:56.798000+05:30,24796,od_1677385001556277,420.0," Cancelled 10.00 shares x N (Rs. 42.00 each) , ",Cancelled,10.0,N,42.0,420.0,-20931.0,47.0,58.0,-10.0,-580.0
199,2023-03-04,2023-03-04 19:53:57.517000+05:30,24796,od_1677385001556337,-390.0," Bought 10.00 shares x N (Rs. 39.00 each) , Limit Order",Bought,10.0,N,39.0,390.0,-21321.0,44.0,61.0,10.0,610.0
198,2023-03-04,2023-03-04 19:54:33.407000+05:30,24796,od_1677385001556353,-520.0," Bought 10.00 shares x Y (Rs. 52.00 each) , Limit Order",Bought,10.0,Y,52.0,520.0,-21841.0,57.0,48.0,10.0,480.0
197,2023-03-04,2023-03-04 19:54:39.840000+05:30,24796,od_1677385001556337,390.0," Cancelled 10.00 shares x N (Rs. 39.00 each) , ",Cancelled,10.0,N,39.0,390.0,-21451.0,44.0,61.0,-10.0,-610.0
196,2023-03-04,2023-03-04 19:54:40.562000+05:30,24796,od_1677385001556358,-400.0," Bought 10.00 shares x N (Rs. 40.00 each) , Limit Order",Bought,10.0,N,40.0,400.0,-21851.0,45.0,60.0,10.0,600.0
195,2023-03-04,2023-03-04 19:55:14.650000+05:30,24796,od_1677385001556385,-520.0," Bought 10.00 shares x Y (Rs. 52.00 each) , Limit Order",Bought,10.0,Y,52.0,520.0,-22371.0,57.0,48.0,10.0,480.0
194,2023-03-04,2023-03-04 19:55:55.200000+05:30,24796,od_1677385001556411,-530.0," Bought 10.00 shares x Y (Rs. 53.00 each) , Limit Order",Bought,10.0,Y,53.0,530.0,-22901.0,58.0,47.0,10.0,470.0
193,2023-03-04,2023-03-04 19:56:03.566000+05:30,24796,od_1677385001556358,400.0," Cancelled 10.00 shares x N (Rs. 40.00 each) , ",Cancelled,10.0,N,40.0,400.0,-22501.0,45.0,60.0,-10.0,-600.0
192,2023-03-04,2023-03-04 19:56:05.071000+05:30,24796,od_1677385001556421,-390.0," Bought 10.00 shares x N (Rs. 39.00 each) , Limit Order",Bought,10.0,N,39.0,390.0,-22891.0,44.0,61.0,10.0,610.0
191,2023-03-04,2023-03-04 19:56:36.748000+05:30,24796,od_1677385001556444,-500.0," Bought 10.00 shares x Y (Rs. 50.00 each) , Limit Order",Bought,10.0,Y,50.0,500.0,-23391.0,55.0,50.0,10.0,500.0
190,2023-03-04,2023-03-04 19:56:44.540000+05:30,24796,od_1677385001556421,390.0," Cancelled 10.00 shares x N (Rs. 39.00 each) , ",Cancelled,10.0,N,39.0,390.0,-23001.0,44.0,61.0,-10.0,-610.0
189,2023-03-04,2023-03-04 19:56:45.322000+05:30,24796,od_1677385001556455,-400.0," Bought 10.00 shares x N (Rs. 40.00 each) , Limit Order",Bought,10.0,N,40.0,400.0,-23401.0,45.0,60.0,10.0,600.0
188,2023-03-04,2023-03-04 19:57:16.762000+05:30,24796,od_1677385001556482,-510.0," Bought 10.00 shares x Y (Rs. 51.00 each) , Limit Order",Bought,10.0,Y,51.0,510.0,-23911.0,56.0,49.0,10.0,490.0
187,2023-03-04,2023-03-04 19:58:09.137000+05:30,24796,od_1677385001556540,-470.0," Bought 10.00 shares x Y (Rs. 47.00 each) , Limit Order",Bought,10.0,Y,47.0,470.0,-24381.0,52.0,53.0,10.0,530.0
186,2023-03-04,2023-03-04 19:58:15.814000+05:30,24796,od_1677385001556455,400.0," Cancelled 10.00 shares x N (Rs. 40.00 each) , ",Cancelled,10.0,N,40.0,400.0,-23981.0,45.0,60.0,-10.0,-600.0
185,2023-03-04,2023-03-04 19:58:16.534000+05:30,24796,od_1677385001556548,-430.0," Bought 10.00 shares x N (Rs. 43.00 each) , Limit Order",Bought,10.0,N,43.0,430.0,-24411.0,48.0,57.0,10.0,570.0
184,2023-03-04,2023-03-04 19:58:50.446000+05:30,24796,od_1677385001556540,470.0," Cancelled 10.00 shares x Y (Rs. 47.00 each) , ",Cancelled,10.0,Y,47.0,470.0,-23941.0,52.0,53.0,-10.0,-530.0
183,2023-03-04,2023-03-04 19:58:51.176000+05:30,24796,od_1677385001556563,-510.0," Bought 10.00 shares x Y (Rs. 51.00 each) , Limit Order",Bought,10.0,Y,51.0,510.0,-24451.0,56.0,49.0,10.0,490.0
182,2023-03-04,2023-03-04 19:58:57.722000+05:30,24796,od_1677385001556548,430.0," Cancelled 10.00 shares x N (Rs. 43.00 each) , ",Cancelled,10.0,N,43.0,430.0,-24021.0,48.0,57.0,-10.0,-570.0
181,2023-03-04,2023-03-04 19:58:58.445000+05:30,24796,od_1677385001556573,-410.0," Bought 10.00 shares x N (Rs. 41.00 each) , Limit Order",Bought,10.0,N,41.0,410.0,-24431.0,46.0,59.0,10.0,590.0
180,2023-03-04,2023-03-04 19:59:31.470000+05:30,24796,od_1677385001556591,-510.0," Bought 10.00 shares x Y (Rs. 51.00 each) , Limit Order",Bought,10.0,Y,51.0,510.0,-24941.0,56.0,49.0,10.0,490.0
179,2023-03-04,2023-03-04 19:59:39.294000+05:30,24796,od_1677385001556573,410.0," Cancelled 10.00 shares x N (Rs. 41.00 each) , ",Cancelled,10.0,N,41.0,410.0,-24531.0,46.0,59.0,-10.0,-590.0
178,2023-03-04,2023-03-04 19:59:40.370000+05:30,24796,od_1677385001556599,-400.0," Bought 10.00 shares x N (Rs. 40.00 each) , Limit Order",Bought,10.0,N,40.0,400.0,-24931.0,45.0,60.0,10.0,600.0
177,2023-03-04,2023-03-04 20:00:16.958000+05:30,24796,od_1677385001556616,-540.0," Bought 10.00 shares x Y (Rs. 54.00 each) , Limit Order",Bought,10.0,Y,54.0,540.0,-25471.0,59.0,46.0,10.0,460.0
176,2023-03-04,2023-03-04 20:00:23.371000+05:30,24796,od_1677385001556599,400.0," Cancelled 10.00 shares x N (Rs. 40.00 each) , ",Cancelled,10.0,N,40.0,400.0,-25071.0,45.0,60.0,-10.0,-600.0
175,2023-03-04,2023-03-04 20:00:24.106000+05:30,24796,od_1677385001556624,-370.0," Bought 10.00 shares x N (Rs. 37.00 each) , Limit Order",Bought,10.0,N,37.0,370.0,-25441.0,42.0,63.0,10.0,630.0
174,2023-03-04,2023-03-04 20:00:59.164000+05:30,24796,od_1677385001556635,-550.0," Bought 10.00 shares x Y (Rs. 55.00 each) , Limit Order",Bought,10.0,Y,55.0,550.0,-25991.0,60.0,45.0,10.0,450.0
173,2023-03-04,2023-03-04 20:01:07.759000+05:30,24796,od_1677385001556624,370.0," Cancelled 10.00 shares x N (Rs. 37.00 each) , ",Cancelled,10.0,N,37.0,370.0,-25621.0,42.0,63.0,-10.0,-630.0
172,2023-03-04,2023-03-04 20:01:08.493000+05:30,24796,od_1677385001556644,-360.0," Bought 10.00 shares x N (Rs. 36.00 each) , Limit Order",Bought,10.0,N,36.0,360.0,-25981.0,41.0,64.0,10.0,640.0
171,2023-03-04,2023-03-04 20:01:44.195000+05:30,24796,od_1677385001556663,-330.0," Bought 6.00 shares x Y (Rs. 55.00 each) , Limit Order",Bought,6.0,Y,55.0,330.0,-26311.0,60.0,45.0,6.0,270.0
170,2023-03-04,2023-03-04 20:01:51.543000+05:30,24796,od_1677385001556644,360.0," Cancelled 10.00 shares x N (Rs. 36.00 each) , ",Cancelled,10.0,N,36.0,360.0,-25951.0,41.0,64.0,-10.0,-640.0
169,2023-03-04,2023-03-04 20:01:52.258000+05:30,24796,od_1677385001556672,-370.0," Bought 10.00 shares x N (Rs. 37.00 each) , Limit Order",Bought,10.0,N,37.0,370.0,-26321.0,42.0,63.0,10.0,630.0
168,2023-03-04,2023-03-04 20:02:30.627000+05:30,24796,od_1677385001556689,-48.0," Bought 1.00 shares x Y (Rs. 48.00 each) , Limit Order",Bought,1.0,Y,48.0,48.0,-26369.0,53.0,52.0,1.0,52.0
167,2023-03-04,2023-03-04 20:02:37.586000+05:30,24796,od_1677385001556672,370.0," Cancelled 10.00 shares x N (Rs. 37.00 each) , ",Cancelled,10.0,N,37.0,370.0,-25999.0,42.0,63.0,-10.0,-630.0
166,2023-03-04,2023-03-04 20:02:38.435000+05:30,24796,od_1677385001556697,-410.0," Bought 10.00 shares x N (Rs. 41.00 each) , Limit Order",Bought,10.0,N,41.0,410.0,-26409.0,46.0,59.0,10.0,590.0
165,2023-03-04,2023-03-04 20:03:17.641000+05:30,24796,od_1677385001556697,410.0," Cancelled 10.00 shares x N (Rs. 41.00 each) , ",Cancelled,10.0,N,41.0,410.0,-25999.0,46.0,59.0,-10.0,-590.0
164,2023-03-04,2023-03-04 20:03:18.357000+05:30,24796,od_1677385001556718,-430.0," Bought 10.00 shares x N (Rs. 43.00 each) , Limit Order",Bought,10.0,N,43.0,430.0,-26429.0,48.0,57.0,10.0,570.0
163,2023-03-04,2023-03-04 20:05:08.666000+05:30,24796,od_1677385001556718,430.0," Cancelled 10.00 shares x N (Rs. 43.00 each) , ",Cancelled,10.0,N,43.0,430.0,-25999.0,48.0,57.0,-10.0,-570.0
162,2023-03-04,2023-03-04 20:05:09.382000+05:30,24796,od_1677385001556769,-420.0," Bought 10.00 shares x N (Rs. 42.00 each) , Limit Order",Bought,10.0,N,42.0,420.0,-26419.0,47.0,58.0,10.0,580.0
161,2023-03-04,2023-03-04 20:05:47.633000+05:30,24796,od_1677385001556769,420.0," Cancelled 10.00 shares x N (Rs. 42.00 each) , ",Cancelled,10.0,N,42.0,420.0,-25999.0,47.0,58.0,-10.0,-580.0
160,2023-03-04,2023-03-04 20:05:48.364000+05:30,24796,od_1677385001556787,-400.0," Bought 10.00 shares x N (Rs. 40.00 each) , Limit Order",Bought,10.0,N,40.0,400.0,-26399.0,45.0,60.0,10.0,600.0
159,2023-03-04,2023-03-04 20:06:28.456000+05:30,24796,od_1677385001556787,400.0," Cancelled 10.00 shares x N (Rs. 40.00 each) , ",Cancelled,10.0,N,40.0,400.0,-25999.0,45.0,60.0,-10.0,-600.0
158,2023-03-04,2023-03-04 20:06:29.183000+05:30,24796,od_1677385001556800,-410.0," Bought 10.00 shares x N (Rs. 41.00 each) , Limit Order",Bought,10.0,N,41.0,410.0,-26409.0,46.0,59.0,10.0,590.0
157,2023-03-04,2023-03-04 20:07:10.490000+05:30,24796,od_1677385001556800,410.0," Cancelled 10.00 shares x N (Rs. 41.00 each) , ",Cancelled,10.0,N,41.0,410.0,-25999.0,46.0,59.0,-10.0,-590.0
156,2023-03-04,2023-03-04 20:07:11.257000+05:30,24796,od_1677385001556814,-420.0," Bought 10.00 shares x N (Rs. 42.00 each) , Limit Order",Bought,10.0,N,42.0,420.0,-26419.0,47.0,58.0,10.0,580.0
155,2023-03-04,2023-03-04 20:09:41.672000+05:30,24796,od_1677385001556814,420.0," Cancelled 10.00 shares x N (Rs. 42.00 each) , ",Cancelled,10.0,N,42.0,420.0,-25999.0,47.0,58.0,-10.0,-580.0
154,2023-03-04,2023-03-04 20:09:43.332000+05:30,24796,od_1677385001556871,-400.0," Bought 10.00 shares x N (Rs. 40.00 each) , Limit Order",Bought,10.0,N,40.0,400.0,-26399.0,45.0,60.0,10.0,600.0
153,2023-03-04,2023-03-04 20:12:52.095000+05:30,24796,od_1677385001556871,400.0," Cancelled 10.00 shares x N (Rs. 40.00 each) , ",Cancelled,10.0,N,40.0,400.0,-25999.0,45.0,60.0,-10.0,-600.0
152,2023-03-04,2023-03-04 20:12:52.869000+05:30,24796,od_1677385001556924,-410.0," Bought 10.00 shares x N (Rs. 41.00 each) , Limit Order",Bought,10.0,N,41.0,410.0,-26409.0,46.0,59.0,10.0,590.0
151,2023-03-04,2023-03-04 20:14:04.945000+05:30,24796,od_1677385001556938,-50.0," Bought 1.00 shares x Y (Rs. 50.00 each) , Limit Order",Bought,1.0,Y,50.0,50.0,-26459.0,55.0,50.0,1.0,50.0
