,timestamp_12180,yesfp_12180,timestamp_12179,yesfp_12179,timestamp_12178,yesfp_12178,timestamp_12177,yesfp_12177,timestamp_12149,yesfp_12149,timestamp_12148,yesfp_12148,timestamp_12147,yesfp_12147,timestamp_12146,yesfp_12146
26,2022-11-17 16:39:01.453,11.230259924610193,2022-11-17 16:36:29.264,34.96120402769567,2022-11-17 16:22:52.212,62.417354472544574,2022-11-17 16:27:03.771,89.18365189114098,2022-11-16 16:36:52.802,8.062507875836804,2022-11-16 16:36:35.953,33.55642406073837,2022-11-16 16:36:20.180,59.43274898841347,2022-11-16 16:32:11.376,83.52449978314546
27,2022-11-17 16:41:20.976,12.058083556113175,2022-11-17 16:38:41.941,38.4104691589581,2022-11-17 16:25:06.508,61.86547205154258,2022-11-17 16:29:14.680,89.32162249639148,2022-11-16 16:38:55.488,7.297690390289757,2022-11-16 16:38:37.524,32.919076156115835,2022-11-16 16:38:22.975,58.41299234101741,2022-11-16 16:34:09.975,84.2893172686925
28,2022-11-17 16:43:26.041,12.74793658236566,2022-11-17 16:41:01.156,39.65220460621257,2022-11-17 16:27:23.609,61.72750144629209,2022-11-17 16:31:28.694,89.0456812858905,2022-11-16 16:41:00.178,5.6405858382711545,2022-11-16 16:40:42.900,31.134502023172725,2022-11-16 16:40:24.983,56.88335736992332,2022-11-16 16:36:08.718,85.05413475423956
29,2022-11-17 16:45:35.710,12.609965977115163,2022-11-17 16:43:12.011,40.48002823771555,2022-11-17 16:29:31.860,61.589530841041594,2022-11-17 16:33:42.220,89.18365189114098,2022-11-16 16:43:01.446,6.022994581044678,2022-11-16 16:42:43.467,31.38944118502174,2022-11-16 16:42:25.677,56.88335736992332,2022-11-16 16:38:11.488,84.03437810684349
30,2022-11-17 16:47:48.517,12.609965977115163,2022-11-17 16:45:21.359,40.20408702721456,2022-11-17 16:31:45.924,61.45156023579109,2022-11-17 16:35:54.449,89.87350491739348,2022-11-16 16:45:06.031,7.297690390289757,2022-11-16 16:44:48.636,32.536667413342315,2022-11-16 16:44:28.201,57.903114017319375,2022-11-16 16:40:13.557,82.6322127166739
31,2022-11-17 16:49:59.641,13.851701424369637,2022-11-17 16:47:29.636,40.34205763246506,2022-11-17 16:33:59.551,61.589530841041594,2022-11-17 16:38:04.705,92.49494641715292,2022-11-16 16:47:13.835,8.827325361383851,2022-11-16 16:46:53.378,34.19377196536092,2022-11-16 16:46:35.654,59.68768815026249,2022-11-16 16:42:14.869,82.37727355482488
32,2022-11-17 16:52:05.057,13.851701424369637,2022-11-17 16:49:45.795,41.30785186921854,2022-11-17 16:36:12.151,62.417354472544574,2022-11-17 16:40:21.696,94.56450549591037,2022-11-16 16:49:17.249,10.10202117062893,2022-11-16 16:49:00.078,35.21352861275698,2022-11-16 16:48:42.749,60.57997521673404,2022-11-16 16:44:16.746,83.01462145944743
33,2022-11-17 16:54:20.153,12.609965977115163,2022-11-17 16:51:50.679,41.44582247446903,2022-11-17 16:38:24.612,65.590678393306,2022-11-17 16:42:37.108,95.53029973266385,2022-11-16 16:51:20.720,10.994308237100485,2022-11-16 16:51:03.971,36.36075484107755,2022-11-16 16:50:46.669,61.85467102597912,2022-11-16 16:46:23.966,85.05413475423956
34,2022-11-17 16:56:31.704,11.782142345612181,2022-11-17 16:54:02.626,40.48002823771555,2022-11-17 16:40:42.429,67.10835505106147,2022-11-17 16:44:46.094,95.39232912741335,2022-11-16 16:53:24.844,11.376716979874008,2022-11-16 16:53:05.988,36.87063316477558,2022-11-16 16:52:47.935,62.364549349677155,2022-11-16 16:48:31.418,85.69148265886209
35,2022-11-17 16:58:41.891,11.368230529860691,2022-11-17 16:56:15.104,39.51423400096208,2022-11-17 16:42:54.402,68.07414928781495,2022-11-17 16:46:54.073,95.53029973266385,2022-11-16 16:55:29.754,10.866838656175977,2022-11-16 16:55:13.644,36.36075484107755,2022-11-16 16:54:56.300,61.85467102597912,2022-11-16 16:50:35.406,87.22111762995618
