INFO:strat7:2023-01-08 18:24:59,857:15846: Initialising event
WARNING:strat7:2023-01-08 18:26:00,222:15846: last_values_dict empty
INFO:strat7:2023-01-08 18:26:07,287:15847: Initialising event
CRITICAL:strat7:2023-01-08 18:26:43,886:15847: Yes my_avgbuy_price unavailable
CRITICAL:strat7:2023-01-08 18:26:46,178:15847: Yes my_avgbuy_price unavailable
WARNING:strat7:2023-01-08 18:26:47,515:15847: last_values_dict empty
INFO:strat7:2023-01-08 18:26:53,794:15848: Initialising event
CRITICAL:strat7:2023-01-08 18:27:27,330:15848: Yes my_avgbuy_price unavailable
CRITICAL:strat7:2023-01-08 18:27:29,663:15848: Yes my_avgbuy_price unavailable
WARNING:strat7:2023-01-08 18:27:30,932:15848: last_values_dict empty
INFO:strat7:2023-01-08 18:27:37,230:15849: Initialising event
CRITICAL:strat7:2023-01-08 18:28:07,648:15849: Yes my_avgbuy_price unavailable
CRITICAL:strat7:2023-01-08 18:28:09,898:15849: Yes my_avgbuy_price unavailable
WARNING:strat7:2023-01-08 18:28:11,187:15849: last_values_dict empty
INFO:strat7:2023-01-08 18:28:17,469:15850: Initialising event
CRITICAL:strat7:2023-01-08 18:28:51,670:15850: No my_buy_price unavailable
CRITICAL:strat7:2023-01-08 18:28:54,023:15850: No my_buy_price unavailable
WARNING:strat7:2023-01-08 18:28:55,295:15850: last_values_dict empty
INFO:strat7:2023-01-08 18:29:01,549:15851: Initialising event
CRITICAL:strat7:2023-01-08 18:29:36,568:15851: No my_buy_price unavailable
CRITICAL:strat7:2023-01-08 18:29:39,114:15851: No my_buy_price unavailable
WARNING:strat7:2023-01-08 18:29:40,430:15851: last_values_dict empty
INFO:strat7:2023-01-08 18:29:46,662:15852: Initialising event
WARNING:strat7:2023-01-08 18:30:20,932:15852: last_values_dict empty
INFO:strat7:2023-01-08 18:30:27,218:15853: Initialising event
WARNING:strat7:2023-01-08 18:31:05,203:15853: last_values_dict empty
CRITICAL:strat7:2023-01-08 18:32:25,835:15847: Yes my_avgbuy_price unavailable
CRITICAL:strat7:2023-01-08 18:32:28,325:15847: Yes my_avgbuy_price unavailable
CRITICAL:strat7:2023-01-08 18:32:31,636:15847: Yes my_avgbuy_price unavailable
CRITICAL:strat7:2023-01-08 18:32:33,977:15847: Yes my_avgbuy_price unavailable
CRITICAL:strat7:2023-01-08 18:33:09,165:15848: Yes my_avgbuy_price unavailable
