INFO:strat7:2022-12-31 14:49:07,715:15143: Initialising event
INFO:strat7:2022-12-31 14:49:08,391:15144: Initialising event
INFO:strat7:2022-12-31 14:49:08,998:15145: Initialising event
INFO:strat7:2022-12-31 14:49:09,477:15146: Initialising event
INFO:strat7:2022-12-31 14:49:10,647:15147: Initialising event
INFO:strat7:2022-12-31 14:49:11,039:15148: Initialising event
INFO:strat7:2022-12-31 14:49:11,429:15149: Initialising event
INFO:strat7:2022-12-31 14:49:11,869:15150: Initialising event
INFO:strat7:2022-12-31 15:04:11,183:15143: Initialising event
CRITICAL:strat7:2022-12-31 15:04:48,747:15143: Yes my_avgbuy_price unavailable
CRITICAL:strat7:2022-12-31 15:04:51,171:15143: Yes my_avgbuy_price unavailable
WARNING:strat7:2022-12-31 15:04:52,838:15143: last_values_dict empty
INFO:strat7:2022-12-31 15:04:59,299:15144: Initialising event
CRITICAL:strat7:2022-12-31 15:05:35,085:15144: Yes my_avgbuy_price unavailable
CRITICAL:strat7:2022-12-31 15:05:37,420:15144: Yes my_avgbuy_price unavailable
WARNING:strat7:2022-12-31 15:05:38,726:15144: last_values_dict empty
INFO:strat7:2022-12-31 15:05:44,855:15145: Initialising event
CRITICAL:strat7:2022-12-31 15:06:13,340:15145: Yes my_avgbuy_price unavailable
CRITICAL:strat7:2022-12-31 15:06:15,862:15145: Yes my_avgbuy_price unavailable
WARNING:strat7:2022-12-31 15:06:17,231:15145: last_values_dict empty
INFO:strat7:2022-12-31 15:06:23,394:15146: Initialising event
CRITICAL:strat7:2022-12-31 15:06:51,530:15146: Yes my_avgbuy_price unavailable
CRITICAL:strat7:2022-12-31 15:06:53,969:15146: Yes my_avgbuy_price unavailable
WARNING:strat7:2022-12-31 15:06:55,431:15146: last_values_dict empty
INFO:strat7:2022-12-31 15:07:01,936:15147: Initialising event
CRITICAL:strat7:2022-12-31 15:07:33,346:15147: No my_buy_price unavailable
CRITICAL:strat7:2022-12-31 15:07:35,634:15147: No my_buy_price unavailable
WARNING:strat7:2022-12-31 15:07:37,050:15147: last_values_dict empty
INFO:strat7:2022-12-31 15:07:43,265:15148: Initialising event
CRITICAL:strat7:2022-12-31 15:08:11,540:15148: No my_buy_price unavailable
CRITICAL:strat7:2022-12-31 15:08:14,059:15148: No my_buy_price unavailable
WARNING:strat7:2022-12-31 15:08:15,485:15148: last_values_dict empty
INFO:strat7:2022-12-31 15:08:21,809:15149: Initialising event
CRITICAL:strat7:2022-12-31 15:08:53,037:15149: No my_buy_price unavailable
CRITICAL:strat7:2022-12-31 15:08:55,486:15149: No my_buy_price unavailable
WARNING:strat7:2022-12-31 15:08:56,969:15149: last_values_dict empty
INFO:strat7:2022-12-31 15:09:03,254:15150: Initialising event
CRITICAL:strat7:2022-12-31 15:09:32,709:15150: No my_buy_price unavailable
