INFO:strat6:2022-10-31 19:39:14,129:11418: Initialising event
INFO:strat6:2022-10-31 19:40:47,680:11418: Initialising event
INFO:strat6:2022-10-31 19:41:31,673:11418: Initialising event
INFO:strat6:2022-10-31 19:43:04,824:11418: Initialising event
INFO:strat6:2022-10-31 19:43:53,474:11418: Initialising event
INFO:strat6:2022-10-31 19:45:17,977:11418: Initialising event
WARNING:strat6:2022-10-31 19:45:22,094:11418: last_values_dict empty
INFO:strat6:2022-10-31 19:48:40,504:11418: Initialising event
WARNING:strat6:2022-10-31 19:48:44,831:11418: last_values_dict empty
INFO:strat6:2022-10-31 19:54:40,269:11418: Initialising event
WARNING:strat6:2022-10-31 19:54:45,694:11418: last_values_dict empty
INFO:strat6:2022-10-31 19:59:41,581:11427: Initialising event
WARNING:strat6:2022-10-31 19:59:47,648:11427: last_values_dict empty
INFO:strat6:2022-10-31 20:01:21,328:11418: Initialising event
WARNING:strat6:2022-10-31 20:01:24,646:11418: last_values_dict empty
INFO:strat6:2022-10-31 20:01:24,647:11419: Initialising event
WARNING:strat6:2022-10-31 20:01:29,615:11419: last_values_dict empty
INFO:strat6:2022-10-31 20:01:29,624:11420: Initialising event
WARNING:strat6:2022-10-31 20:01:34,392:11420: last_values_dict empty
INFO:strat6:2022-10-31 20:01:34,401:11421: Initialising event
WARNING:strat6:2022-10-31 20:01:39,174:11421: last_values_dict empty
INFO:strat6:2022-10-31 20:01:39,184:11422: Initialising event
INFO:strat6:2022-10-31 20:01:39,978:11423: Initialising event
INFO:strat6:2022-10-31 20:01:40,680:11424: Initialising event
INFO:strat6:2022-10-31 20:01:41,707:11425: Initialising event
INFO:strat6:2022-10-31 20:01:42,432:11426: Initialising event
WARNING:strat6:2022-10-31 20:01:47,133:11426: last_values_dict empty
INFO:strat6:2022-10-31 20:01:47,143:11427: Initialising event
WARNING:strat6:2022-10-31 20:01:49,318:11427: last_values_dict empty
WARNING:strat6:2022-10-31 20:10:30,188:11424: last_values_dict empty
WARNING:strat6:2022-10-31 20:28:48,895:11422: last_values_dict empty
WARNING:strat6:2022-10-31 20:37:26,962:11425: last_values_dict empty
WARNING:strat6:2022-10-31 20:45:03,193:11423: last_values_dict empty
INFO:strat6:2022-11-02 19:31:53,337:11483: Initialising event
INFO:strat6:2022-11-02 19:32:02,211:11484: Initialising event
INFO:strat6:2022-11-02 19:32:03,277:11485: Initialising event
INFO:strat6:2022-11-02 19:32:04,023:11486: Initialising event
INFO:strat6:2022-11-02 19:32:04,837:11487: Initialising event
INFO:strat6:2022-11-02 19:32:05,589:11488: Initialising event
INFO:strat6:2022-11-02 19:32:06,309:11489: Initialising event
INFO:strat6:2022-11-02 19:32:07,161:11490: Initialising event
INFO:strat6:2022-11-02 19:32:07,846:11491: Initialising event
INFO:strat6:2022-11-02 19:32:08,382:11492: Initialising event
INFO:strat6:2022-11-02 19:41:40,986:11524: Initialising event
INFO:strat6:2022-11-02 19:41:41,952:11525: Initialising event
WARNING:strat6:2022-11-02 19:41:48,909:11525: last_values_dict empty
INFO:strat6:2022-11-02 19:41:48,922:11526: Initialising event
INFO:strat6:2022-11-02 19:41:49,888:11527: Initialising event
INFO:strat6:2022-11-02 19:41:50,923:11528: Initialising event
INFO:strat6:2022-11-02 19:41:52,058:11529: Initialising event
INFO:strat6:2022-11-02 19:41:52,564:11530: Initialising event
INFO:strat6:2022-11-02 19:41:53,035:11531: Initialising event
INFO:strat6:2022-11-02 19:41:53,513:11532: Initialising event
INFO:strat6:2022-11-02 19:41:54,134:11533: Initialising event
INFO:strat6:2022-11-02 20:06:08,577:11528: Initialising event
WARNING:strat6:2022-11-02 20:06:18,901:11528: last_values_dict empty
INFO:strat6:2022-11-02 20:06:18,913:11529: Initialising event
INFO:strat6:2022-11-02 20:06:19,556:11530: Initialising event
INFO:strat6:2022-11-02 20:06:20,008:11531: Initialising event
INFO:strat6:2022-11-02 20:06:20,512:11532: Initialising event
INFO:strat6:2022-11-02 20:06:21,206:11533: Initialising event
INFO:strat6:2022-11-02 20:06:21,732:11534: Initialising event
INFO:strat6:2022-11-02 20:06:22,318:11535: Initialising event
INFO:strat6:2022-11-02 20:06:22,799:11536: Initialising event
INFO:strat6:2022-11-02 20:06:23,299:11537: Initialising event
INFO:strat6:2022-11-02 20:11:14,191:11528: Initialising event
WARNING:strat6:2022-11-02 20:11:17,645:11528: last_values_dict empty
INFO:strat6:2022-11-02 20:11:17,653:11529: Initialising event
INFO:strat6:2022-11-02 20:11:18,256:11530: Initialising event
INFO:strat6:2022-11-02 20:11:18,821:11531: Initialising event
INFO:strat6:2022-11-02 20:11:19,264:11532: Initialising event
INFO:strat6:2022-11-02 20:11:19,849:11533: Initialising event
INFO:strat6:2022-11-02 20:11:20,454:11534: Initialising event
INFO:strat6:2022-11-02 20:11:20,904:11535: Initialising event
INFO:strat6:2022-11-02 20:11:21,371:11536: Initialising event
INFO:strat6:2022-11-02 20:11:21,937:11537: Initialising event
INFO:strat6:2022-11-02 20:12:14,924:11489: Initialising event
WARNING:strat6:2022-11-02 20:12:21,257:11489: last_values_dict empty
INFO:strat6:2022-11-02 20:12:21,264:11490: Initialising event
INFO:strat6:2022-11-02 20:12:21,824:11491: Initialising event
INFO:strat6:2022-11-02 20:12:22,358:11492: Initialising event
INFO:strat6:2022-11-02 20:12:22,888:11493: Initialising event
INFO:strat6:2022-11-02 20:12:23,278:11494: Initialising event
INFO:strat6:2022-11-02 20:12:23,678:11495: Initialising event
INFO:strat6:2022-11-02 20:12:24,403:11496: Initialising event
INFO:strat6:2022-11-02 20:12:25,130:11497: Initialising event
INFO:strat6:2022-11-02 20:12:25,669:11498: Initialising event
INFO:strat6:2022-11-02 20:18:21,196:11490: Initialising event
INFO:strat6:2022-11-02 20:20:58,847:11483: Initialising event
INFO:strat6:2022-11-02 20:23:50,146:11529: Initialising event
INFO:strat6:2022-11-02 20:24:28,296:11524: Initialising event
INFO:strat6:2022-11-02 20:26:41,835:11524: Initialising event
INFO:strat6:2022-11-02 20:27:15,346:11524: Initialising event
INFO:strat6:2022-11-02 20:29:23,037:11524: Initialising event
WARNING:strat6:2022-11-02 21:54:49,888:11483: last_values_dict empty
INFO:strat6:2022-11-02 21:54:49,889:11484: Initialising event
WARNING:strat6:2022-11-02 21:54:56,043:11484: last_values_dict empty
INFO:strat6:2022-11-02 21:54:56,052:11485: Initialising event
INFO:strat6:2022-11-02 21:54:57,590:11486: Initialising event
INFO:strat6:2022-11-02 21:54:59,669:11487: Initialising event
INFO:strat6:2022-11-02 21:55:00,333:11488: Initialising event
WARNING:strat6:2022-11-02 21:55:06,360:11488: last_values_dict empty
